id,stream_id,question_text,answer,task_category,min_fps,source_url,clip_start_sec,clip_end_sec,haystack_file,haystack_subset,haystack_window_start_sec,haystack_window_duration_sec,insertion_offset_sec,position_bin,stream_needle_start_sec,stream_needle_end_sec,stream_cert_start_sec,stream_cert_end_sec,stream_query_time_sec
fpsbench_000569,fpsstream_000567,What are the sequence of offensive actions taken by the boxer wearing red gloves?,A,action_order,4,https://www.youtube.com/watch?v=I3HxaVUMl-M,45.0,55.0,order_235.mp4,order,35.954,589.99,522.152,late,522.152,532.162,525.152,532.152,532.152
fpsbench_000570,fpsstream_000568,What action did the boxer in light blue pants do just before he swings his leg above the other boxer?,D,action_order,6,https://www.youtube.com/watch?v=ibSgfCWYKjE,67.0,75.0,order_126.mp4,order,6.919,591.992,170.973,early,170.973,178.981,175.973,177.973,177.973
fpsbench_000571,fpsstream_000569,What is the sequence of offensive actions performed by the boxer in blue?,D,action_order,4,https://www.youtube.com/watch?v=VfxQu5B4h6U,55.0,65.0,order_108.mp4,order,72.161,589.99,282.863,middle,282.863,292.873,282.863,292.863,292.863
fpsbench_000572,fpsstream_000570,What is the sequence of offensive actions performed by the boxer in red?,A,action_order,4,https://www.youtube.com/watch?v=VfxQu5B4h6U,63.0,72.0,subPlot_new_all_103.mp4,subPlot,77.899,590.991,455.001,late,455.001,464.01,455.001,464.001,464.001
fpsbench_000573,fpsstream_000571,What is the sequence of offensive actions performed by the man that cause damage?,B,action_order,5,https://www.youtube.com/watch?v=X6dSuRnRdgI,75.0,85.0,order_140.mp4,order,4330.203,589.99,115.013,early,115.013,125.023,115.013,125.013,125.013
fpsbench_000574,fpsstream_000572,What is the sequence of actions performed by the highlighted player in the video?,C,action_order,4,https://www.youtube.com/watch?v=t6_rs7LBmwM,94.0,103.0,order_64.mp4,order,81.17,590.991,333.409,middle,333.409,342.418,333.409,342.409,342.409
fpsbench_000575,fpsstream_000573,Why did the ball did not go inside the goal?,B,causality_detection,7,https://www.youtube.com/watch?v=WmI469YaS44,76.0,86.0,movie101_105.mp4,movie101,16.853,590.0,440.844,late,440.844,450.844,443.844,447.844,447.844
fpsbench_000576,fpsstream_000574,Why did the ball did not go inside the goal?,D,causality_detection,5,https://www.youtube.com/watch?v=WmI469YaS44,96.0,106.0,subPlot_new_all_2.mp4,subPlot,382.242,590.0,100.927,early,100.927,110.927,104.927,107.927,107.927
fpsbench_000577,fpsstream_000575,How was the running speed of the two players throughout the video?,C,speed_recognition,4,https://www.youtube.com/watch?v=hqpR75VvIr8,50.0,60.0,movie101_83.mp4,movie101,12.727,590.0,279.913,middle,279.913,289.913,279.913,289.913,289.913
fpsbench_000578,fpsstream_000576,How was the running speed of the players throughout the video?,B,speed_recognition,5,https://www.youtube.com/watch?v=hqpR75VvIr8,97.0,107.0,subPlot_new_all_53.mp4,subPlot,386.757,590.0,521.862,late,521.862,531.862,521.862,531.862,531.862
fpsbench_000579,fpsstream_000577,How was the running speed of the players throughout the video?,A,speed_recognition,4,https://www.youtube.com/watch?v=hqpR75VvIr8,123.0,133.0,subPlot_new_all_106.mp4,subPlot,190.896,590.0,84.042,early,84.042,94.042,84.042,94.042,94.042
fpsbench_000580,fpsstream_000578,What was the reason for the two cars to topple?,C,causality_detection,5,https://www.youtube.com/watch?v=Y6DWvev5vbI,142.0,152.0,subPlot_new_all_181.mp4,subPlot,43.256,590.0,326.593,middle,326.593,336.593,329.593,334.593,334.593
fpsbench_000581,fpsstream_000579,How many kicks does the character wearing pink land?,C,instance_count,5,https://www.youtube.com/watch?v=V505yeFOlsk,90.0,97.0,game_42.mp4,game,354.279,592.993,468.193,late,468.193,475.2,469.193,473.193,473.193
fpsbench_000582,fpsstream_000580,how many times does the drummer hit the high tom?,C,instance_count,16,https://www.youtube.com/watch?v=Ct7vTz75xtg,30.0,38.0,order_9.mp4,order,56.546,591.992,68.337,early,68.337,76.345,71.337,76.337,76.337
fpsbench_000583,fpsstream_000581,how many times does the drummer hit any of the cymbals?,C,instance_count,4,https://www.youtube.com/watch?v=Ct7vTz75xtg,47.0,60.0,movie101_64.mp4,movie101,18.96,586.987,305.746,middle,305.746,318.759,305.746,318.746,318.746
fpsbench_000584,fpsstream_000582,how many times does the drummer hit the high tom?,B,instance_count,10,https://www.youtube.com/watch?v=Ct7vTz75xtg,80.0,89.0,order_79.mp4,order,45.442,590.991,442.978,late,442.978,451.987,445.978,451.978,451.978
fpsbench_000585,fpsstream_000583,how many times does the drummer hit any of the cymbals while the camera is above the Drums?,D,instance_count,15,https://www.youtube.com/watch?v=Ct7vTz75xtg,164.0,172.0,order_115.mp4,order,100.432,591.992,149.101,early,149.101,157.109,150.101,157.101,157.101
fpsbench_000586,fpsstream_000584,Is the drummer hitting the hi hat in sync with the bass drum?,C,synchronization_assessment,9,https://www.youtube.com/watch?v=gHg1NY1LBmo,70.0,76.0,subPlot_new_all_98.mp4,subPlot,474.467,593.994,281.97,middle,281.97,287.976,281.97,287.97,287.97
fpsbench_000587,fpsstream_000585,How many times does the drummer hit the cymbal while the camera is above the Drums?,B,instance_count,7,https://www.youtube.com/watch?v=gHg1NY1LBmo,78.0,87.0,subPlot_new_all_194.mp4,subPlot,117.931,590.991,426.176,late,426.176,435.185,428.176,435.176,435.176
fpsbench_000588,fpsstream_000586,is the drummer hitting the hi hat in sync with the snare drum?,C,synchronization_assessment,9,https://www.youtube.com/watch?v=gHg1NY1LBmo,150.0,156.0,order_41.mp4,order,52.418,593.994,128.391,early,128.391,134.397,128.391,134.391,134.391
fpsbench_000589,fpsstream_000587,"Between the two times the drummer hits the cymbal, does the Drums hit the hi hat in sync with the snare drum?",A,synchronization_assessment,6,https://www.youtube.com/watch?v=gHg1NY1LBmo,155.0,160.0,order_24.mp4,order,52.761,594.995,334.854,middle,334.854,339.859,334.854,339.854,339.854
fpsbench_000590,fpsstream_000588,Is the drummer hitting the hi hat in sync with the snare drum?,C,synchronization_assessment,9,https://www.youtube.com/watch?v=NVUdzAxbtYY,7.0,13.0,subPlot_new_all_134.mp4,subPlot,242.864,593.994,463.095,late,463.095,469.101,464.095,469.095,469.095
fpsbench_000591,fpsstream_000589,How many times does the drummer hit any of the cymbals?,B,instance_count,6,https://www.youtube.com/watch?v=NVUdzAxbtYY,81.0,88.0,order_19.mp4,order,0.19,592.993,138.034,early,138.034,145.041,138.034,145.034,145.034
fpsbench_000592,fpsstream_000590,How many times does the drummer hit any of the cymbals?,B,instance_count,6,https://www.youtube.com/watch?v=NVUdzAxbtYY,88.0,95.0,subPlot_new_all_107.mp4,subPlot,2424.206,592.993,284.082,middle,284.082,291.089,284.082,291.082,291.082
fpsbench_000593,fpsstream_000591,How many times does the drummer hit the cymbal on the top left of the video?,B,instance_count,9,https://www.youtube.com/watch?v=NVUdzAxbtYY,125.0,133.0,subPlot_new_all_27.mp4,subPlot,253.039,591.992,529.083,late,529.083,537.091,531.083,536.083,536.083
fpsbench_000594,fpsstream_000592,How many times does the drummer hit the cymbal?,C,instance_count,9,https://www.youtube.com/watch?v=ndtfliMUfm0,47.0,53.0,subPlot_new_all_68.mp4,subPlot,1113.772,594.0,106.375,early,106.375,112.375,106.375,112.375,112.375
fpsbench_000595,fpsstream_000593,How many times does the drummer hit the cymbal?,B,instance_count,10,https://www.youtube.com/watch?v=ndtfliMUfm0,53.0,58.0,subPlot_new_all_30.mp4,subPlot,5390.978,595.0,260.011,middle,260.011,265.011,261.011,264.011,264.011
fpsbench_000596,fpsstream_000594,How many times does the drummer hit any of the cymbals?,D,instance_count,7,https://www.youtube.com/watch?v=ndtfliMUfm0,145.0,155.0,movie101_30.mp4,movie101,92.033,590.0,511.279,late,511.279,521.279,514.279,520.279,520.279
fpsbench_000597,fpsstream_000595,How many times does the drummer hit the cymbal at the top right of the video,C,instance_count,6,https://www.youtube.com/watch?v=I3NZhntyGW4,10.0,23.0,order_17.mp4,order,36.517,586.987,89.261,early,89.261,102.274,93.261,101.261,101.261
fpsbench_000598,fpsstream_000596,How many times does the drummer hit the cymbal at the top right of the video,D,instance_count,10,https://www.youtube.com/watch?v=I3NZhntyGW4,30.0,41.0,subPlot_new_all_159.mp4,subPlot,1.528,588.989,340.577,middle,340.577,351.588,342.577,350.577,350.577
fpsbench_000599,fpsstream_000597,How many times does the drummer hit the cymbal at the top right of the video,A,instance_count,9,https://www.youtube.com/watch?v=I3NZhntyGW4,40.0,47.0,order_73.mp4,order,51.388,592.993,494.105,late,494.105,501.112,494.105,500.105,500.105
fpsbench_000600,fpsstream_000598,how many times does the drummer hit the high tom?,C,instance_count,10,https://www.youtube.com/watch?v=j8XlmdmTV2I,20.0,30.0,order_12.mp4,order,38.312,590.0,60.873,early,60.873,70.873,62.873,70.873,70.873
fpsbench_000601,fpsstream_000599,Is the drummer hitting the hi hat in sync with the snare drum?,A,synchronization_assessment,5,https://www.youtube.com/watch?v=j8XlmdmTV2I,80.0,87.0,subPlot_new_all_21.mp4,subPlot,5292.598,593.0,351.093,middle,351.093,358.093,351.093,358.093,358.093
fpsbench_000602,fpsstream_000600,How does the speed of the car change throughout the video?,D,speed_recognition,15,https://www.youtube.com/watch?v=uXPnDYpviok,19.0,29.0,movie101_102.mp4,movie101,12.069,590.0,452.95,late,452.95,462.95,452.95,462.95,462.95
fpsbench_000603,fpsstream_000601,How does the speed of the car change throughout the video?,A,speed_recognition,8,https://www.youtube.com/watch?v=uXPnDYpviok,6.0,12.0,order_165.mp4,order,264.589,594.0,109.055,early,109.055,115.055,109.055,115.055,115.055
fpsbench_000604,fpsstream_000602,How does the speed of the car change throughout the video?,A,speed_recognition,8,https://www.youtube.com/watch?v=nf2QnduhSGs,0.0,10.0,order_0.mp4,order,69.972,589.99,328.124,middle,328.124,338.134,328.124,338.124,338.124
fpsbench_000605,fpsstream_000603,How does the speed of the car change throughout the video?,D,speed_recognition,15,https://www.youtube.com/watch?v=nf2QnduhSGs,176.0,182.0,subPlot_new_all_69.mp4,subPlot,57.815,593.994,460.672,late,460.672,466.678,460.672,466.672,466.672
fpsbench_000606,fpsstream_000604,How does the speed of the car change throughout the video?,D,speed_recognition,4,https://www.youtube.com/watch?v=nf2QnduhSGs,258.0,268.0,subPlot_new_all_128.mp4,subPlot,203.31,589.99,119.616,early,119.616,129.626,119.616,129.616,129.616
fpsbench_000607,fpsstream_000605,How does the speed of the car change throughout the video?,A,speed_recognition,6,https://www.youtube.com/watch?v=q_jtJPeF4TI,130.0,138.0,subPlot_new_all_34.mp4,subPlot,313.53,592.0,321.391,middle,321.391,329.391,321.391,329.391,329.391
fpsbench_000608,fpsstream_000606,How many times does the person clap after cheering?,C,instance_count,10,https://www.youtube.com/watch?v=8PjmOwHN6q0,202.0,217.0,order_88.mp4,order,22.706,585.0,447.951,late,447.951,462.951,450.951,457.951,457.951
fpsbench_000609,fpsstream_000607,Did the female dancer on the left perform a 360 degree twirl?,A,blink_and_miss,4,https://www.youtube.com/watch?v=Q7nvky768vA,11.0,16.0,subPlot_new_all_41.mp4,subPlot,38.293,594.995,105.766,early,105.766,110.771,107.766,108.766,108.766
fpsbench_000610,fpsstream_000608,How does the speed of the car change throughout the video?,A,speed_recognition,6,https://www.youtube.com/watch?v=Xa-SsAuuJMQ,41.0,48.0,subPlot_new_all_44.mp4,subPlot,98.829,593.0,351.094,middle,351.094,358.094,351.094,358.094,358.094
fpsbench_000611,fpsstream_000609,How does the speed of the car change throughout the video?,B,speed_recognition,19,https://www.youtube.com/watch?v=Xa-SsAuuJMQ,100.0,110.0,subPlot_new_all_67.mp4,subPlot,28.867,590.0,418.336,late,418.336,428.336,418.336,428.336,428.336
fpsbench_000612,fpsstream_000610,How does the speed of the car change throughout the video?,D,speed_recognition,8,https://www.youtube.com/watch?v=-ML5tYbmL7Q,146.0,156.0,order_63.mp4,order,81.812,590.0,91.173,early,91.173,101.173,91.173,101.173,101.173
fpsbench_000613,fpsstream_000611,How does the speed of the biker change throughout the video?,B,speed_recognition,11,https://www.youtube.com/watch?v=YskHiwEDdq8,137.0,147.0,subPlot_new_all_179.mp4,subPlot,30.206,589.989,290.091,middle,290.091,300.102,290.091,300.091,300.091
fpsbench_000614,fpsstream_000612,How does the speed of the biker change throughout the video?,A,speed_recognition,8,https://www.youtube.com/watch?v=YskHiwEDdq8,285.0,290.0,order_160.mp4,order,2339.135,594.994,417.884,late,417.884,422.89,417.884,422.884,422.884
fpsbench_000615,fpsstream_000613,How does the speed of the biker change throughout the video?,D,speed_recognition,7,https://www.youtube.com/watch?v=YskHiwEDdq8,355.0,365.0,subPlot_new_all_174.mp4,subPlot,158.059,589.989,149.976,early,149.976,159.987,149.976,159.976,159.976
fpsbench_000616,fpsstream_000614,How does the speed of the biker change throughout the video?,C,speed_recognition,7,https://www.youtube.com/watch?v=81U7a5HtMAo,20.0,28.0,subPlot_new_all_138.mp4,subPlot,165.613,591.991,295.917,middle,295.917,303.926,295.917,303.917,303.917
fpsbench_000617,fpsstream_000615,How does the speed of the biker change throughout the video?,C,speed_recognition,8,https://www.youtube.com/watch?v=81U7a5HtMAo,50.0,60.0,order_46.mp4,order,1.1,589.989,490.244,late,490.244,500.255,490.244,500.244,500.244
fpsbench_000618,fpsstream_000616,How does the speed of the biker change throughout the video?,C,speed_recognition,8,https://www.youtube.com/watch?v=81U7a5HtMAo,128.0,135.0,order_66.mp4,order,81.468,592.992,64.922,early,64.922,71.93,64.922,71.922,71.922
fpsbench_000619,fpsstream_000617,How does the speed of the biker change throughout the video?,A,speed_recognition,11,https://www.youtube.com/watch?v=kPi3q6DSOtQ,14.0,24.0,order_127.mp4,order,24.763,590.0,338.862,middle,338.862,348.862,338.862,348.862,348.862
fpsbench_000620,fpsstream_000618,How does the speed of the biker change throughout the video?,D,speed_recognition,10,https://www.youtube.com/watch?v=kPi3q6DSOtQ,217.0,227.0,surveil_127.mp4,surveil,2511.774,590.0,525.821,late,525.821,535.821,525.821,535.821,535.821
fpsbench_000621,fpsstream_000619,What caused the rally to end?,B,causality_detection,9,https://www.youtube.com/watch?v=qNp0hNRW2q4,0.0,10.0,order_69.mp4,order,16.461,589.99,107.14,early,107.14,117.15,113.14,116.14,116.14
fpsbench_000622,fpsstream_000620,How does the speed of the car change throughout the video?,A,speed_recognition,6,https://www.youtube.com/watch?v=ACW2ACo6qVc,142.0,152.0,order_260.mp4,order,2508.878,590.0,352.659,middle,352.659,362.659,352.659,362.659,362.659
fpsbench_000623,fpsstream_000621,How does the speed of the car change throughout the video?,D,speed_recognition,15,https://www.youtube.com/watch?v=ACW2ACo6qVc,185.0,195.0,surveil_37.mp4,surveil,595.608,590.0,470.651,late,470.651,480.651,470.651,480.651,480.651
fpsbench_000624,fpsstream_000622,How does the speed of the car change throughout the video?,A,speed_recognition,8,https://www.youtube.com/watch?v=V8Ob0C-YNHU,88.0,98.0,order_11.mp4,order,90.314,589.99,75.795,early,75.795,85.805,75.795,85.795,85.795
fpsbench_000625,fpsstream_000623,How does the speed of the car change throughout the video?,D,speed_recognition,10,https://www.youtube.com/watch?v=U7jEEy_NazY,117.0,127.0,order_164.mp4,order,3467.532,589.99,259.248,middle,259.248,269.258,259.248,269.248,269.248
fpsbench_000626,fpsstream_000624,How does the speed of the car change throughout the video?,B,speed_recognition,6,https://www.youtube.com/watch?v=wBFFK5zj1Xg,70.0,80.0,order_149.mp4,order,12.82,589.99,426.303,late,426.303,436.313,426.303,436.303,436.303
fpsbench_000627,fpsstream_000625,How does the speed of the car change throughout the video?,A,speed_recognition,6,https://www.youtube.com/watch?v=wBFFK5zj1Xg,295.0,305.0,order_68.mp4,order,49.758,589.99,103.41,early,103.41,113.42,103.41,113.41,113.41
fpsbench_000628,fpsstream_000626,How does the speed of stirring done by the cook change throughout the video?,C,speed_recognition,5,https://www.youtube.com/watch?v=JLFgVlQE_bk,82.0,92.0,subPlot_new_all_168.mp4,subPlot,278.331,590.0,312.217,middle,312.217,322.217,312.217,322.217,322.217
fpsbench_000629,fpsstream_000627,How does the speed of stirring done by the cook change throughout the video?,A,speed_recognition,5,https://www.youtube.com/watch?v=JLFgVlQE_bk,106.0,116.0,subPlot_new_all_118.mp4,subPlot,23.829,590.0,454.404,late,454.404,464.404,454.404,464.404,464.404
fpsbench_000630,fpsstream_000628,How does the speed of stirring done by the cook change throughout the video?,D,speed_recognition,4,https://www.youtube.com/watch?v=rM-WzHAFOrw,116.0,126.0,order_96.mp4,order,56.32,589.99,70.748,early,70.748,80.758,70.748,80.748,80.748
fpsbench_000631,fpsstream_000629,How does the speed of stirring done by the cook change throughout the video?,A,speed_recognition,4,https://www.youtube.com/watch?v=rM-WzHAFOrw,196.0,204.0,surveil_199.mp4,surveil,1254.716,591.992,274.897,middle,274.897,282.905,274.897,282.897,282.897
fpsbench_000632,fpsstream_000630,How does the speed of pouring milk change throughout the video?,C,speed_recognition,4,https://www.youtube.com/watch?v=T5VPO0h-Qf0,48.0,56.0,subPlot_new_all_116.mp4,subPlot,430.946,592.0,452.163,late,452.163,460.163,452.163,460.163,460.163
