video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,prune_cache,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Real-Time_Visual_Understanding__sample_139,Real-Time Visual Understanding_sample_139_5,Clips Summarize,Which of the following best summarizes the content just shown in the video?,"['A hand painting a vibrant seascape with turquoise waves and white foam.', 'A close-up of an artist sketching a cityscape.', 'A detailed view of a forest scene being painted.', 'An artist mixing colors on a palette.']",A hand painting a vibrant seascape with turquoise waves and white foam.,A,A) A hand painting a vibrant seascape with turquo,A,100.0,500.0,501,501,1.0,False,37831,128757,0.2938,adaptive,38293,149,3084,20076560384,8,1
Real-Time_Visual_Understanding__sample_140,Real-Time Visual Understanding_sample_140_1,Causal Reasoning,Why does the gradient effect become more pronounced?,"['Because more dark paint is added.', 'Because the brushstrokes become vertical.', 'Because the brushstrokes blend smoothly from pink to white.', 'Because the person stops adding paint.']",Because the brushstrokes blend smoothly from pink to white.,C,C) Because the brushstrokes blend smoothly from pink,C,100.0,20.0,21,381,1.0,False,2907,5397,0.5386,adaptive,3084,12,3084,1616904192,8,1
Real-Time_Visual_Understanding__sample_140,Real-Time Visual Understanding_sample_140_2,Clips Summarize,Which of the following best summarizes the painting process just shown in the video?,"['The person paints a gradient from pink to white with smooth horizontal strokes.', 'The canvas is covered with random colors and patterns.', 'The palette is used to mix blue and green colors for a landscape.', 'The person uses a sponge to create a textured effect.']",The person paints a gradient from pink to white with smooth horizontal strokes.,A,A) The person paints a gradient from pink to white with smooth horizontal,A,100.0,20.0,21,381,1.0,False,2907,5397,0.5386,adaptive,3084,12,3084,1616904192,8,1
Real-Time_Visual_Understanding__sample_140,Real-Time Visual Understanding_sample_140_3,Action Perception,What action is the artist performing right now?,"['Mixing colors on the palette.', 'Framing the finished painting.', 'Applying fine details to the grass lawn.', 'Cleaning the brush with water.']",Applying fine details to the grass lawn.,C,C) Applying fine details to the grass lawn.,C,100.0,139.0,140,381,1.0,False,10839,35980,0.3013,adaptive,11051,43,3084,5793906688,8,1
Real-Time_Visual_Understanding__sample_140,Real-Time Visual Understanding_sample_140_4,Clips Summarize,Which of the following best summarizes the painting just shown in the video?,"['A landscape painting with a path leading to a small white house with a red roof.', 'A portrait of an elderly man being painted with fine details.', 'A close-up of a flower being painted with vibrant colors.', 'An abstract painting with various geometric shapes.']",A landscape painting with a path leading to a small white house with a red roof.,A,A) A landscape painting with a path leading to a small white house with a,A,100.0,260.0,261,381,1.0,False,16341,67077,0.2436,adaptive,16705,65,3084,8758231040,8,1
Real-Time_Visual_Understanding__sample_140,Real-Time Visual Understanding_sample_140_5,Spatial Understanding,What is located below the large dark brown tree in the painting?,"['A lake with a boat.', 'A group of animals.', 'A river with a bridge.', 'A grass lawn.']",A grass lawn.,D,D) A grass lawn.,D,100.0,380.0,381,381,1.0,False,22332,97917,0.2281,adaptive,22873,89,3084,11992039424,8,1
Real-Time_Visual_Understanding__sample_141,Real-Time Visual Understanding_sample_141_1,Spatial Understanding,What is the arrangement of the items on the wooden surface now?,"['The watercolor palette is on the left, and the white canvas is on the right.', 'The watercolor palette is on the right, and the glass dish is on the left.', 'The watercolor palette is in the center, and the paper is on the right.', 'The glass dish is in the center, and the paper is on the left.']","The watercolor palette is on the left, and the white canvas is on the right.",A,"A) The watercolor palette is on the left, and the white canvas",A,100.0,8.0,9,500,1.0,False,1025,2313,0.4431,adaptive,1028,4,3084,0,8,1
Real-Time_Visual_Understanding__sample_141,Real-Time Visual Understanding_sample_141_2,Clips Summarize,Which of the following best summarizes the painting activity just shown in the video?,"['The hand is painting a deep green and light green abstract form on paper.', 'The hand is drawing a detailed landscape.', 'The hand is sketching with a pencil before painting.', 'The hand is creating a watercolor portrait.']",The hand is painting a deep green and light green abstract form on paper.,A,A) The hand is painting a deep green and light green abstract form on paper,A,100.0,180.0,181,500,1.0,False,15249,46517,0.3278,adaptive,15420,60,3084,8084520960,8,1
Real-Time_Visual_Understanding__sample_141,Real-Time Visual Understanding_sample_141_3,Prospective Reasoning,What is the artist likely to do next?,"['Sign the painting.', 'Add more details to the painting.', 'Clean up the workspace.', 'Start a new painting.']",Add more details to the painting.,B,B) Add more details to the painting.,B,100.0,334.0,335,500,1.0,False,23681,86095,0.2751,adaptive,23901,93,3084,12531007488,8,1
Real-Time_Visual_Understanding__sample_141,Real-Time Visual Understanding_sample_141_4,Spatial Understanding,Where is the paint palette positioned relative to the artist's hand?,"['To the left of the hand.', 'To the right of the hand.', 'Directly below the hand.', 'Above the hand.']",To the left of the hand.,A,C) Directly below the hand.,C,0.0,499.0,500,500,1.0,False,35538,128500,0.2766,adaptive,35980,140,3084,18863882240,8,1
Real-Time_Visual_Understanding__sample_141,Real-Time Visual Understanding_sample_141_5,Event Understanding,What is the artist creating in the video?,"['A portrait of a person.', 'A watercolor landscape.', 'An abstract painting.', 'A charcoal sketch.']",A watercolor landscape.,B,B) A watercolor landscape.,B,100.0,499.0,500,500,1.0,False,35538,128500,0.2766,adaptive,35980,140,3084,18863882240,8,1
Real-Time_Visual_Understanding__sample_142,Real-Time Visual Understanding_sample_142_1,Spatial Understanding,Where is the paint palette located relative to the canvas?,"['To the left of the canvas.', 'To the right of the canvas.', 'Below the canvas.', 'Above the canvas.']",To the right of the canvas.,B,D) Above the canvas.,D,0.0,1.0,2,382,1.0,False,328,514,0.6381,adaptive,514,2,3084,0,8,1
Real-Time_Visual_Understanding__sample_142,Real-Time Visual Understanding_sample_142_2,Action Perception,What is the hand doing in the video?,"['Applying white paint to a curved surface.', 'Drawing a straight line with a pencil.', 'Cleaning the paintbrush.', 'Mixing colors on a palette.']",Applying white paint to a curved surface.,A,A) Applying white paint to a curved surface.,A,100.0,139.0,140,382,1.0,False,13810,35980,0.3838,adaptive,14135,55,3084,7410810880,8,1
Real-Time_Visual_Understanding__sample_142,Real-Time Visual Understanding_sample_142_3,Action Perception,What is the artist doing right now,"['Mixing colors on the palette.', ""Applying paint to the moon's surface."", 'Cleaning the paintbrush.', 'Adjusting the canvas.']",Applying paint to the moon's surface.,B,B) Applying paint to the moon's surface.,B,100.0,251.0,252,382,1.0,False,21599,64764,0.3335,adaptive,22102,86,3084,11587813376,8,1
Real-Time_Visual_Understanding__sample_142,Real-Time Visual Understanding_sample_142_5,Clips Summarize,Which of the following best summarizes the artist's actions just shown in the video,"['The artist sketches a rough outline of a landscape.', 'The artist adds fine details to a previously sketched portrait.', 'The artist paints vertical lines, mixes paint, and adds foliage details to the canvas.', 'The artist starts a new painting with a fresh palette and blank canvas.']","The artist paints vertical lines, mixes paint, and adds foliage details to the canvas.",C,"C) The artist paints vertical lines, mixes paint, and adds fol",C,100.0,380.0,381,382,1.0,False,30601,97917,0.3125,adaptive,31354,122,3084,16438525952,8,1
Real-Time_Visual_Understanding__sample_142,Real-Time Visual Understanding_sample_142_4,Causal Reasoning,Why does the artist pick up a larger paintbrush after finishing the lines?,"['To add foliage details.', 'To clean the previous paintbrush.', 'To start a new painting.', 'To add a new color to the palette.']",To add foliage details.,A,C) To start a new painting.,C,0.0,381.0,382,382,1.0,False,30654,98174,0.3122,adaptive,31611,123,3084,16573267968,8,1
Real-Time_Visual_Understanding__sample_143,Real-Time Visual Understanding_sample_143_1,Event Understanding,What does the split-screen show right now?,"['Two different people performing the same exercise.', 'A comparison between two types of exercise equipment.', 'Two options for the same exercise.', 'Different stages of the same workout.']",Two options for the same exercise.,C,C) Two options for the same exercise.,C,100.0,201.0,202,607,1.0,False,18625,51914,0.3588,adaptive,18761,73,3084,9836167168,8,1
Real-Time_Visual_Understanding__sample_143,Real-Time Visual Understanding_sample_143_2,Event Understanding,"What exercise is being performed in ""Exercise 2 of 7""?","['Deadlift.', 'Bench Press.', 'Larsen Press.', 'Squat.']",Larsen Press.,C,C) Larsen Press,C,100.0,206.0,207,607,1.0,False,18850,53199,0.3543,adaptive,19018,74,3084,9970909184,8,1
Real-Time_Visual_Understanding__sample_143,Real-Time Visual Understanding_sample_143_3,Action Perception,What exercise is the man performing right now?,"['Bicep curls.', 'Press around.', 'Leg press.', 'Shoulder press.']",Press around.,B,C) Leg press.,C,0.0,400.0,401,607,1.0,False,35667,103057,0.3461,adaptive,35980,140,3084,18863882240,8,1
Real-Time_Visual_Understanding__sample_143,Real-Time Visual Understanding_sample_143_4,Attribute Perception,What is the man wearing during his exercise in the gym?,"['Black T-shirt and white shorts.', 'White T-shirt and black shorts.', 'Gray T-shirt and white pants.', 'Blue T-shirt and pants.']",White T-shirt and black shorts.,B,A) Black T-shirt and white shorts.,A,0.0,420.0,421,607,1.0,False,37686,108197,0.3483,adaptive,38036,148,3084,19941818368,8,1
Real-Time_Visual_Understanding__sample_143,Real-Time Visual Understanding_sample_143_5,Action Perception,What action is the man in a white shirt performing right now?,"['Stretch-Only Overhead Extension.', 'Bicep Curl.', 'Squeeze-Only Pressdown.', 'Leg Press.']",Squeeze-Only Pressdown.,C,A) Stretch-Only Overhead Extension.,A,0.0,606.0,607,607,1.0,False,48963,155999,0.3139,adaptive,49344,192,3084,25870467072,8,1
Real-Time_Visual_Understanding__sample_144,Real-Time Visual Understanding_sample_144_1,Event Understanding,What series is being presented according to the text overlay during the video?,"['""THE ULTIMATE BODYBUILDING SERIES"".', '""JEFF NIPPARD\'S WORKOUT SERIES"".', '""THE ULTIMATE GYM SERIES"".', '""THE ULTIMATE PUSH PULL LEGS SERIES"".']","""THE ULTIMATE PUSH PULL LEGS SERIES"".",D,"D) ""THE ULTIMATE PUSH PULL LEGS SER",D,100.0,15.0,16,546,1.0,False,2811,4112,0.6836,adaptive,2827,11,3084,0,8,1
Real-Time_Visual_Understanding__sample_144,Real-Time Visual Understanding_sample_144_2,Counting,How many exercises are indicated in the sequence the person is following?,"['4', '5', '6', '7']",6,C,C) 6,C,100.0,190.0,191,546,1.0,False,17427,49087,0.355,adaptive,17476,68,3084,9162457088,8,1
Real-Time_Visual_Understanding__sample_144,Real-Time Visual Understanding_sample_144_3,Action Perception,What exercise is the person performing right now?,"['Squats', 'Lunges', 'Push-ups', 'Deadlifts']",Lunges,B,D) Deadlifts,D,0.0,362.0,363,546,1.0,False,32662,93291,0.3501,adaptive,32896,128,3084,17246978048,8,1
Real-Time_Visual_Understanding__sample_144,Real-Time Visual Understanding_sample_144_4,Event Understanding,What action does the person take after squatting down and adjusting their grip on the dumbbells?,"['He put the dumbbells down.', 'He start doing push-ups.', 'He switch to another exercise machine.', 'He begin performing lunges again.']",He begin performing lunges again.,D,D) He switch to another exercise machine.,D,100.0,377.0,378,546,1.0,False,34420,97146,0.3543,adaptive,34695,135,3084,18190172160,8,1
